42.797,2.134,1.29,42.8695843810037
42.793,2.127,1.266,42.8645276889878
42.789,2.123,1.243,42.8596628428176
42.793,2.115,1.235,42.8630295126231
42.801,2.1,1.211,42.8695943764342
42.809,2.089,1.194,42.8765674698897
42.82,2.081,1.191,42.8870777973972
42.836,2.074,1.152,42.9016488727415
42.863,2.062,1.113,42.9270006173271
42.852,2.112,1.312,42.9240700772888
42.832,2.115,1.289,42.9035542816676
42.817,2.123,1.273,42.8884966745164
42.809,2.112,1.257,42.8794947964642
42.801,2.108,1.23,42.870527930036
42.809,2.1,1.226,42.8780078478467
42.814,2.093,1.206,42.8820904457793
42.825,2.074,1.186,42.8915923812581
42.844,2.063,1.179,42.9098397340284
42.864,2.059,1.151,42.9288571709054
42.898,2.04,1.136,42.9615002065803
42.884,2.104,1.272,42.9544206805307
42.852,2.119,1.265,42.9230042052045
42.833,2.119,1.249,42.9035668796896
42.821,2.108,1.233,42.8905816467905
42.821,2.104,1.21,42.8897302043275
42.821,2.089,1.206,42.8888843175012
42.825,2.078,1.19,42.8918967754983
42.837,2.07,1.179,42.9031876438103
42.856,2.051,1.175,42.9211365413359
42.88,2.035,1.155,42.9437964087946
42.911,2.02,1.151,42.9739353794832
42.895,2.089,1.23,42.9634477899528
42.864,2.097,1.225,42.9327442635572
42.844,2.108,1.218,42.9131159903356
42.829,2.097,1.21,42.8973746282916
42.829,2.097,1.186,42.8967043722475
42.829,2.089,1.186,42.8963140374555
42.837,2.074,1.174,42.9032437118687
42.849,2.055,1.163,42.9140116395566
42.868,2.044,1.163,42.932457756341
42.887,2.028,1.151,42.9503475422493
42.915,2.02,1.155,42.9780368327824
42.895,2.085,1.206,42.9625730840228
42.864,2.082,1.217,42.9317866970384
42.849,2.097,1.221,42.9176543044934
42.837,2.085,1.213,42.9048617641404
42.833,2.078,1.194,42.8999954428902
42.837,2.066,1.198,42.9035211725098
42.84,2.055,1.187,42.9056825373982
42.852,2.044,1.182,42.9170008737796
42.868,2.028,1.186,42.9323281921677
42.884,2.02,1.182,42.9478169410274
42.911,2.013,1.198,42.9748914367448
42.888,2.066,1.151,42.953157055099
42.864,2.078,1.175,42.9304228374238
42.853,2.089,1.185,42.920248776073
42.841,2.074,1.182,42.9074571723844
42.845,2.066,1.166,42.9106273200474
42.845,2.059,1.174,42.9105089925533
42.848,2.047,1.163,42.9126307979364
42.856,2.036,1.159,42.919987336904
42.865,2.024,1.166,42.9285960287545
42.88,2.024,1.167,42.9436009784927
42.899,2.013,1.198,42.96290928231
42.86,2.074,1.127,42.9249485148206
42.856,2.089,1.155,42.9224263293677
42.853,2.093,1.167,42.919950454305
42.849,2.078,1.166,42.9152005820781
42.845,2.074,1.151,42.9106082688186
42.841,2.063,1.155,42.9061915695159
42.848,2.047,1.147,42.9122001533364
42.856,2.039,1.147,42.9198073854019
42.864,2.028,1.147,42.927274418486
